timestamp,open,high,low,close,volume
2024-09-17 01:05:00,58265.74,58273.59,58261.73,58272.72,0.57314842
2024-09-17 01:06:00,58272.72,58391,58259.3,58270.18,2.59952776
2024-09-17 01:07:00,58270.17,58391,58259.2,58261.7,1.71738933
2024-09-17 01:08:00,58282.51,58286,58261.6,58286,0.35404904
2024-09-17 01:09:00,58286,58286,58278.02,58281.79,1.77126825
2024-09-17 01:10:00,58283.77,58432,58278.7,58314.76,2.70182349
2024-09-17 01:11:00,58288,58441,58288,58300,2.54825637
2024-09-17 01:12:00,58307.37,58321.44,58299.9,58316.42,1.3445744
2024-09-17 01:13:00,58316.43,58442,58303,58313.33,1.70026697
2024-09-17 01:14:00,58303,58441,58300,58308.55,2.04665494
2024-09-17 01:15:00,58303.08,58445,58299.9,58318.44,1.02494756
2024-09-17 01:16:00,58320.21,58450,58299.9,58450,1.67042477
2024-09-17 01:17:00,58299.9,58337.14,58299.9,58333.64,2.09948552
2024-09-17 01:18:00,58333.63,58337.14,58299.9,58333.65,0.75840546
2024-09-17 01:19:00,58333.65,58333.65,58299.9,58326,2.08360811
2024-09-17 01:20:00,58314.09,58450,58299.55,58299.55,2.91351623
2024-09-17 01:21:00,58299.56,58312.68,58298,58302.97,0.95762563
2024-09-17 01:22:00,58302.98,58441,58300,58320.1,0.66308029
2024-09-17 01:23:00,58300,58441,58300,58319,0.93480637
2024-09-17 01:24:00,58331.68,58331.69,58299.9,58322.34,0.48232196
2024-09-17 01:25:00,58319.6,58450,58299.9,58339.87,3.75632862
2024-09-17 01:26:00,58338.56,58452,58300,58344.5,3.64396253
2024-09-17 01:27:00,58300,58478,58299.9,58365.73,6.31598469
2024-09-17 01:28:00,58365.73,58479,58312.7,58358.47,4.43410866
2024-09-17 01:29:00,58358.6,58368.59,58321.3,58365.29,2.3438695
2024-09-17 01:30:00,58365.29,58373.24,58321.3,58373.24,1.10757252
2024-09-17 01:31:00,58373.25,58531,58321.3,58416.2,3.19228076
2024-09-17 01:32:00,58416.2,58430.95,58407.87,58425.75,3.52971833
2024-09-17 01:33:00,58425.74,58425.74,58411.9,58417.81,0.93505725
2024-09-17 01:34:00,58417.81,58584,58372.8,58469.2,5.23911373
2024-09-17 01:35:00,58469.19,58583,58411.9,58415,5.6553862
2024-09-17 01:36:00,58415,58553,58404.75,58426.58,1.58472702
2024-09-17 01:37:00,58431.33,58554,58411.9,58428.11,2.12073468
2024-09-17 01:38:00,58427.38,58431,58411.9,58411.9,0.7277606
2024-09-17 01:39:00,58430.75,58555,58404.76,58414.35,4.37204602
2024-09-17 01:40:00,58413.16,58417.65,58405.96,58412,0.63106068
2024-09-17 01:41:00,58410.47,58419.06,58406.09,58412.14,0.51464114
2024-09-17 01:42:00,58412.13,58414.11,58402.11,58406.37,1.58313698
2024-09-17 01:43:00,58406.37,58555,58404.82,58409.16,1.50351024
2024-09-17 01:44:00,58409.16,58538,58409.13,58419.01,0.97390882
2024-09-17 01:45:00,58419.01,58426.47,58419.01,58426.47,0.30895251
2024-09-17 01:46:00,58426.47,58555,58411.9,58450.08,2.37224806
2024-09-17 01:47:00,58450.08,58608,58412,58481.33,27.58988243
2024-09-17 01:48:00,58481.33,58607,58449.9,58499.9,4.24541291
2024-09-17 01:49:00,58501.56,58504.62,58449.9,58494,2.52810587
2024-09-17 01:50:00,58498.09,58650,58450,58527.23,20.09391068
2024-09-17 01:51:00,58532.36,58700,58494.7,58545.4,7.91202791
2024-09-17 01:52:00,58584.99,58778,58545.5,58650.35,13.2700627
2024-09-17 01:53:00,58650.36,58819,58607.2,58687,21.57015765
2024-09-17 01:54:00,58705.32,58890,58649.5,58749.5,29.72435404
2024-09-17 01:55:00,58749.5,58890,58672,58721.08,19.99680557
2024-09-17 01:56:00,58717.86,58844,58656.7,58681,21.33798162
2024-09-17 01:57:00,58689.09,58844,58678.92,58691.87,9.74950463
2024-09-17 01:58:00,58691.87,58841,58647.64,58661.52,10.38519146
2024-09-17 01:59:00,58661.5,58820,58640,58794,3.91570114
2024-09-17 02:00:00,58641.08,58793,58600.52,58606.99,7.65745074
2024-09-17 02:01:00,58609.09,58754,58559.1,58559.2,3.20515938
2024-09-17 02:02:00,58566.84,58712,58522.26,58544,14.42817215
2024-09-17 02:03:00,58549.98,58692,58526.3,58550.38,5.18000445
2024-09-17 02:04:00,58550.67,58691,58526.46,58550,1.96041411
2024-09-17 02:05:00,58530.45,58681,58514.92,58520,1.92952939
2024-09-17 02:06:00,58521.88,58688,58509.45,58537.41,3.84303553
2024-09-17 02:07:00,58537.41,58688,58526.73,58555.09,0.81656094
2024-09-17 02:08:00,58553.1,58727,58550.1,58589.2,5.995176
2024-09-17 02:09:00,58586.23,58724,58542.91,58585.4,2.47368569
2024-09-17 02:10:00,58547.5,58695,58527.61,58546.99,4.07730038
2024-09-17 02:11:00,58544.37,58545.65,58527.6,58539.49,2.73491721
2024-09-17 02:12:00,58545.1,58678,58525.08,58545,0.52530593
2024-09-17 02:13:00,58527.65,58677,58500,58509.23,2.68008757
2024-09-17 02:14:00,58509.23,58659,58488,58496.02,1.96795184
2024-09-17 02:15:00,58496.01,58662,58492,58534.95,3.91316648
2024-09-17 02:16:00,58531.1,58534.94,58512.82,58512.82,1.06504202
2024-09-17 02:17:00,58513.14,58656,58485,58488.31,0.97908775
2024-09-17 02:18:00,58488.31,58507.3,58481.7,58498.13,1.01484945
2024-09-17 02:19:00,58498.12,58643,58486,58522.86,0.95178262
2024-09-17 02:20:00,58511,58665,58500.1,58551.36,1.56555782
2024-09-17 02:21:00,58551.37,58678,58530.17,58532.21,0.78700727
2024-09-17 02:22:00,58534.6,58541.1,58528.2,58533.2,0.90976864
2024-09-17 02:23:00,58533.2,58677,58472.92,58491.73,2.06305885
2024-09-17 02:24:00,58476,58495.46,58476,58482.25,0.76335367
2024-09-17 02:25:00,58482.25,58628,58473.1,58474.83,0.50677268
2024-09-17 02:26:00,58474.83,58628,58456.9,58458,1.00646816
2024-09-17 02:27:00,58459,58618,58439.01,58448.98,0.81547545
2024-09-17 02:28:00,58458,58611,58433.42,58436.07,0.4718892
2024-09-17 02:29:00,58436.06,58603,58436.06,58438.32,0.47475949
2024-09-17 02:30:00,58438.32,58473.2,58438.31,58456.75,1.07800932
2024-09-17 02:31:00,58456.75,58601,58456.75,58477.04,1.04375415
2024-09-17 02:32:00,58477.59,58606,58474.55,58489.59,0.43981464
2024-09-17 02:33:00,58489.6,58610,58468.27,58477.69,1.94704971
2024-09-17 02:34:00,58477.69,58491.43,58477.68,58479.23,0.27453322
2024-09-17 02:35:00,58487.8,58631,58479,58520.43,2.2998958
2024-09-17 02:36:00,58520.43,58665,58497.6,58516.95,2.3040214
2024-09-17 02:37:00,58516.95,58665,58516.95,58544.99,1.32278572
2024-09-17 02:38:00,58667,58667,58522.4,58537.55,10.71779195
2024-09-17 02:39:00,58532.21,58667,58509.08,58512.22,1.9029426
2024-09-17 02:40:00,58512.23,58669,58510.1,58547.1,1.20768955
2024-09-17 02:41:00,58547.1,58684,58510.1,58565.52,1.84321269
2024-09-17 02:42:00,58565.52,58686,58555.5,58686,0.82226074
2024-09-17 02:43:00,58565.52,58568.3,58555.6,58566.94,0.2261278
2024-09-17 02:44:00,58566.94,58569.03,58545.6,58551.84,2.06174021
2024-09-17 02:45:00,58553.4,58686,58520.31,58555.5,1.96134248
2024-09-17 02:46:00,58555.5,58665,58494.35,58529.85,2.36450551
2024-09-17 02:47:00,58529.8,58686,58525.37,58530.93,0.98006239
2024-09-17 02:48:00,58528.99,58535.95,58517.29,58526.56,0.23032393
2024-09-17 02:49:00,58526.55,58673,58508.2,58508.2,2.43014565
2024-09-17 02:50:00,58507.88,58525,58496.16,58524.9,2.08017705
2024-09-17 02:51:00,58512.42,58651,58506.66,58527,0.53728862
2024-09-17 02:52:00,58532.31,58660,58523.64,58528.23,0.48174037
2024-09-17 02:53:00,58525,58527.37,58510.89,58513.16,0.12722355
2024-09-17 02:54:00,58517,58659,58484.8,58487.72,1.96313652
2024-09-17 02:55:00,58487.72,58524.9,58483.9,58494.7,0.9807258
2024-09-17 02:56:00,58486,58486,58479.13,58483.07,0.24557556
2024-09-17 02:57:00,58483.08,58506.1,58483.08,58501.26,0.72843502
2024-09-17 02:58:00,58501.25,58642,58483.9,58498.13,1.29689481
2024-09-17 02:59:00,58498.13,58643,58485.52,58485.52,2.48422629
2024-09-17 03:00:00,58493.1,58650,58483.56,58538,11.24121853
2024-09-17 03:01:00,58540.22,58659,58498.85,58499.99,2.03196272
2024-09-17 03:02:00,58499.99,58645,58459.57,58473.2,5.778808
2024-09-17 03:03:00,58461.99,58617,58448.55,58450.89,1.06060017
2024-09-17 03:04:00,58454.82,58612,58454.81,58467.1,1.49698312
2024-09-17 03:05:00,58471.07,58639,58453.25,58519.11,3.55695007
2024-09-17 03:06:00,58519.12,58645,58467.1,58522.21,0.6950658
2024-09-17 03:07:00,58525.05,58646,58473.2,58526.66,1.35496402
2024-09-17 03:08:00,58526.67,58681,58522.4,58541.71,2.64445159
2024-09-17 03:09:00,58540.86,58676,58499.9,58557,4.30854772
2024-09-17 03:10:00,58570.61,58690,58538,58567.69,2.78922293
2024-09-17 03:11:00,58538.1,58716,58538,58587,7.09062481
2024-09-17 03:12:00,58594.57,58728,58538.1,58583.45,2.25466446
2024-09-17 03:13:00,58583.46,58588,58575,58577.37,1.12988785
2024-09-17 03:14:00,58577.36,58728,58571.89,58571.9,0.99809975
2024-09-17 03:15:00,58571.89,58729,58556,58620.14,4.37759009
2024-09-17 03:16:00,58620.09,58803,58604,58620.16,13.77253651
2024-09-17 03:17:00,58622.67,58784,58618,58638.91,1.06580612
2024-09-17 03:18:00,58638.91,58783,58577,58577,2.99190986
2024-09-17 03:19:00,58581.87,58742,58572.07,58572.07,1.86947225
2024-09-17 03:20:00,58572.07,58724,58532.62,58548.8,2.40786658
2024-09-17 03:21:00,58554.9,58703,58539,58539.48,2.12789465
2024-09-17 03:22:00,58556.3,58700,58523.1,58524.75,2.71317358
2024-09-17 03:23:00,58526.64,58689,58513,58522.84,4.63475426
2024-09-17 03:24:00,58526.84,58673,58506,58528.45,2.55620476
2024-09-17 03:25:00,58528.44,58556.3,58523,58537.8,2.11432659
2024-09-17 03:26:00,58534.1,58537.2,58524,58534.1,0.258557
2024-09-17 03:27:00,58534.1,58680,58524,58558.52,5.03696345
2024-09-17 03:28:00,58558.53,58563.96,58546.2,58562.69,3.35097455
2024-09-17 03:29:00,58556.4,58691,58550.78,58550.79,0.59360654
2024-09-17 03:30:00,58558,58700,58550.78,58588.19,3.73285924
2024-09-17 03:31:00,58588.33,58720,58566.05,58604.73,5.35018833
2024-09-17 03:32:00,58607.5,58734,58580,58604.8,0.86845999
2024-09-17 03:33:00,58610.74,58749,58598.93,58599.9,2.04803039
2024-09-17 03:34:00,58599.68,58752,58598.93,58606.44,2.76414694
2024-09-17 03:35:00,58606.44,58757,58602,58604.57,1.80353645
2024-09-17 03:36:00,58604.56,58756,58602,58629.57,3.30577396
2024-09-17 03:37:00,58629.56,58757,58606.59,58612.1,2.10505082
2024-09-17 03:38:00,58612.1,58770,58612.1,58641,30.28799934
2024-09-17 03:39:00,58666.14,58785,58612.1,58660.6,8.69566857
2024-09-17 03:40:00,58660.59,58786,58621,58627,3.23912695
2024-09-17 03:41:00,58637.12,58778,58612.1,58617.78,2.62531193
2024-09-17 03:42:00,58612.1,58630.39,58612.1,58625.2,0.82712391
2024-09-17 03:43:00,58625,58646.9,58623.2,58642.5,1.30847395
2024-09-17 03:44:00,58643.91,58803,58627,58672.25,4.92750028
2024-09-17 03:45:00,58673,58674.86,58649.9,58673,0.46298304
2024-09-17 03:46:00,58670.67,58825,58649.9,58682.92,2.87423472
2024-09-17 03:47:00,58682.92,58692.29,58668.8,58671.79,1.26038519
2024-09-17 03:48:00,58671.78,58715.82,58668.7,58697.48,3.42126344
2024-09-17 03:49:00,58696.68,58834,58679,58831,3.20518105
2024-09-17 03:50:00,58697.35,58831,58659.99,58659.99,2.85702877
2024-09-17 03:51:00,58656.98,58803,58649.12,58661.01,0.39572732
2024-09-17 03:52:00,58657,58695.9,58657,58667.06,3.98026254
2024-09-17 03:53:00,58667.01,58669.2,58649.15,58657.64,2.10952346
2024-09-17 03:54:00,58656.81,58823,58656.81,58687.24,1.40169139
2024-09-17 03:55:00,58687.24,58822,58665,58691.8,1.38531124
2024-09-17 03:56:00,58691.9,58708.5,58689,58703.1,1.22787178
2024-09-17 03:57:00,58704.49,58706.97,58676.88,58701.21,3.7479542
2024-09-17 03:58:00,58704.89,58822,58688,58703,0.97638978
2024-09-17 03:59:00,58696.02,58703,58691.68,58693.5,0.30993102
2024-09-17 04:00:00,58703.1,58859,58693,58722,5.61754134
2024-09-17 04:01:00,58860,58877,58715.9,58760.4,5.62043333
2024-09-17 04:02:00,58761.21,58879,58736.4,58758.02,1.78243414
2024-09-17 04:03:00,58749,58890,58736.4,58750.48,2.87672025
2024-09-17 04:04:00,58750.48,58942,58736.4,58824.25,17.50259197
2024-09-17 04:05:00,58824.05,58960,58737.49,58756.31,27.19816214
2024-09-17 04:06:00,58756.31,58897,58685,58690.78,11.0035892
2024-09-17 04:07:00,58688.88,58858,58688.88,58715.8,2.64190409
2024-09-17 04:08:00,58715.8,58730,58702.03,58716.85,1.65416606
2024-09-17 04:09:00,58715.9,58890,58715,58728.86,1.69180705
2024-09-17 04:10:00,58728.7,58900,58719,58775.1,6.99839373
2024-09-17 04:11:00,58773.85,58908,58761.64,58769.01,1.55563086
2024-09-17 04:12:00,58772.53,58917,58760,58799.42,1.83719245
2024-09-17 04:13:00,58799.41,58803.03,58785.42,58790.27,1.41569398
2024-09-17 04:14:00,58922,58922,58757.2,58758.88,1.851368
2024-09-17 04:15:00,58760.79,58787,58758,58767,5.26431126
2024-09-17 04:16:00,58782.08,58910,58767,58777.77,2.08570601
2024-09-17 04:17:00,58775.1,58914,58732.39,58737.63,6.43987771
2024-09-17 04:18:00,58750.1,58888,58712.01,58732.32,1.76279595
2024-09-17 04:19:00,58732.31,58869,58716,58718,1.10203915
2024-09-17 04:20:00,58719.71,58758.4,58714,58750,5.82214683
2024-09-17 04:21:00,58736.29,58869,58717.73,58717.73,2.96911153
2024-09-17 04:22:00,58717.72,58868,58684.69,58693.3,4.24418448
2024-09-17 04:23:00,58715.9,58730,58690,58715.8,0.9016849
2024-09-17 04:24:00,58710,58841,58668.98,58710,3.17127213
2024-09-17 04:25:00,58710,58812,58664.39,58681.11,2.9732687
2024-09-17 04:26:00,58681.11,58820,58646,58646,4.37659724
2024-09-17 04:27:00,58650.85,58811,58634.85,58659.29,5.76167152
2024-09-17 04:28:00,58675.2,58791,58649.7,58655.08,0.83859547
2024-09-17 04:29:00,58655.08,58675.25,58649.6,58669.95,1.41314723
2024-09-17 04:30:00,58649.7,58799,58649.7,58684.29,4.54963942
2024-09-17 04:31:00,58684.27,58811,58679.7,58684.29,0.90975157
2024-09-17 04:32:00,58687.4,58812,58684.29,58687.3,3.17900328
2024-09-17 04:33:00,58704.7,58707.73,58686,58707.72,1.68318455
2024-09-17 04:34:00,58686,58831,58686,58696.65,1.26292846
2024-09-17 04:35:00,58696.64,58864,58687.4,58753.03,3.6521196
2024-09-17 04:36:00,58864,58869,58709.1,58751.43,1.52956036
2024-09-17 04:37:00,58751.44,58870,58709.1,58715.7,2.94650806
2024-09-17 04:38:00,58755,58756.78,58715.8,58755.46,0.66883376
2024-09-17 04:39:00,58755.47,58870,58715.8,58754.71,0.6024433
2024-09-17 04:40:00,58745,58901,58715.7,58781.34,4.90527927
2024-09-17 04:41:00,58776,58901,58766.23,58776.46,8.34586536
2024-09-17 04:42:00,58776,58919,58772.62,58804.1,2.33766476
2024-09-17 04:43:00,58804.09,58975,58776,58820.05,14.85781721
2024-09-17 04:44:00,58820.05,58962,58800,58815.22,4.27384726
2024-09-17 04:45:00,58815.2,58962,58779.12,58781.99,7.38331222
2024-09-17 04:46:00,58779.12,58923,58716.6,58725.15,4.80075784
2024-09-17 04:47:00,58721.98,58749.58,58716.8,58738.83,2.18173959
2024-09-17 04:48:00,58736.27,58880,58720,58741.44,2.83811123
2024-09-17 04:49:00,58741.44,58880,58732.49,58752.35,1.58546469
2024-09-17 04:50:00,58749.41,58902,58741.7,58778.89,2.53297385
2024-09-17 04:51:00,58775.88,58919,58741.8,58780.65,4.06721723
2024-09-17 04:52:00,58778.93,58919,58741.8,58766.39,3.86536674
2024-09-17 04:53:00,58765.78,58768.79,58750,58752.76,3.78251324
2024-09-17 04:54:00,58752,58919,58752,58790.68,4.02113838
2024-09-17 04:55:00,58788,58923,58782,58792,2.51246941
2024-09-17 04:56:00,58791,58924,58785,58793.82,1.45112324
2024-09-17 04:57:00,58793.83,58794.06,58772,58780.08,3.07238044
2024-09-17 04:58:00,58776,58927,58775,58786.42,2.96030242
2024-09-17 04:59:00,58786.43,58928,58773,58791.43,1.79479257
2024-09-17 05:00:00,58789.2,58928,58764.28,58780.29,5.89288556
2024-09-17 05:01:00,58777.55,58924,58743.63,58761.03,3.24314087
2024-09-17 05:02:00,58767.25,58909,58749.72,58761.04,2.41636298
2024-09-17 05:03:00,58761.03,58903,58722.73,58723.08,3.48413314
2024-09-17 05:04:00,58722.74,58881,58722.74,58726.84,0.64898651
2024-09-17 05:05:00,58880,58888,58723.44,58761.32,2.45633709
2024-09-17 05:06:00,58762.76,58950,58757.95,58804.5,3.12282983
2024-09-17 05:07:00,58824.94,58967,58804.4,58966,5.39049605
2024-09-17 05:08:00,58810.45,58984,58804.4,58846.54,1.31245442
2024-09-17 05:09:00,58846.54,59080,58807.5,59055,70.51852138
2024-09-17 05:10:00,58907.47,59084,58907.46,58925.27,5.84507703
2024-09-17 05:11:00,58920.7,59069,58920.6,58936.03,32.94661137
2024-09-17 05:12:00,58933.58,59069,58870,58872.32,10.29793684
2024-09-17 05:13:00,58872.33,59017,58811.54,58826.57,5.090179
2024-09-17 05:14:00,58828.5,58973,58757,58757,5.41475889
2024-09-17 05:15:00,58757.01,58921,58741.16,58797.15,6.10689694
2024-09-17 05:16:00,58792.34,58962,58749.19,58784.5,5.90451454
2024-09-17 05:17:00,58935,58935,58776,58782.71,1.8587084
2024-09-17 05:18:00,58782.71,58930,58740.82,58784.5,3.01694197
2024-09-17 05:19:00,58734.97,58898,58716,58718.86,4.84582115
2024-09-17 05:20:00,58717.28,58871,58710.6,58741.8,2.56113979
2024-09-17 05:21:00,58734.73,58870,58706.4,58721.39,5.19480633
2024-09-17 05:22:00,58717.45,58870,58692.6,58723.16,2.6273497
2024-09-17 05:23:00,58702.7,58854,58695.66,58703.55,6.73383115
2024-09-17 05:24:00,58712.16,58722,58700,58721.41,0.374366
2024-09-17 05:25:00,58714.82,58862,58700,58744.36,3.75388061
2024-09-17 05:26:00,58740.55,58880,58716.9,58743.06,1.5103299
2024-09-17 05:27:00,58747.56,58897,58717.6,58749.46,1.99542356
2024-09-17 05:28:00,58750.25,58897,58724,58737.89,4.86491968
2024-09-17 05:29:00,58732.73,58746.2,58724,58737.68,3.02835819
2024-09-17 05:30:00,58735.06,58900,58713,58776.65,4.79853469
2024-09-17 05:31:00,58776.65,58900,58739.9,58756.52,2.09025412
2024-09-17 05:32:00,58756.53,58918,58739.9,58788.54,2.33958206
2024-09-17 05:33:00,58784.98,58938,58740,58812.95,5.43538294
2024-09-17 05:34:00,58812.95,58944,58759.69,58770,10.37643324
2024-09-17 05:35:00,58762.59,58943,58760,58799.27,3.31805745
2024-09-17 05:36:00,58799.28,58963,58770,58843.82,4.53719053
2024-09-17 05:37:00,58843.81,58852.2,58784.5,58833.61,1.55204506
2024-09-17 05:38:00,58836,58995,58784.6,58995,5.79189631
2024-09-17 05:39:00,58817.5,58996,58817.5,58996,2.20899683
2024-09-17 05:40:00,58856,58999,58836.2,58873,2.27049351
2024-09-17 05:41:00,58878.18,58878.18,58839.9,58844.27,4.27660987
2024-09-17 05:42:00,58847,59000,58810,58833.62,4.85497215
2024-09-17 05:43:00,58840,58988,58815.91,58833.1,2.61804856
2024-09-17 05:44:00,58833.1,58987,58800.72,58803.95,4.03256683
2024-09-17 05:45:00,58804.03,58955,58804.03,58825.71,1.94736
2024-09-17 05:46:00,58820,58988,58819,58848.27,5.73164047
2024-09-17 05:47:00,58848.28,58991,58832,58991,2.54874064
2024-09-17 05:48:00,58840,58991,58833,58857.18,7.14862503
2024-09-17 05:49:00,58857.18,59014,58854.9,58878.18,6.73273757
2024-09-17 05:50:00,58878,59034,58878,58896.27,4.8369912
2024-09-17 05:51:00,58896.26,59034,58889,58898.63,0.87542399
2024-09-17 05:52:00,58905.35,59085,58889,58939.88,10.49896135
2024-09-17 05:53:00,58944.6,59141,58919.5,58997,19.55921522
2024-09-17 05:54:00,59005.97,59177,58959.9,59021.06,9.81277724
2024-09-17 05:55:00,58999.9,59206,58999.9,59070.41,22.69952845
2024-09-17 05:56:00,59070.4,59206,59023.7,59052,6.57692794
2024-09-17 05:57:00,59043.62,59188,58974.5,58980.33,5.85828632
2024-09-17 05:58:00,58980.33,59151,58952.94,58968.22,5.54456939
2024-09-17 05:59:00,58983.8,59132,58950.01,58962.02,8.02725435
2024-09-17 06:00:00,59115,59131,58957,58984.06,4.62973964
2024-09-17 06:01:00,58985.98,59146,58978.79,59014.08,5.13160331
2024-09-17 06:02:00,59014.08,59186,58961,58976.87,14.68804989
2024-09-17 06:03:00,58976.86,59133,58940.72,58970,3.24810132
2024-09-17 06:04:00,58969.99,59115,58910.11,58915.76,2.82132309
2024-09-17 06:05:00,58912.9,59084,58903.74,58935,3.42368359
2024-09-17 06:06:00,58930.34,59085,58890.7,58905.4,12.99285587
2024-09-17 06:07:00,58905.37,59107,58901.54,58975.46,4.20895143
2024-09-17 06:08:00,58975.47,59123,58961.5,58976.61,2.99920621
2024-09-17 06:09:00,58976.61,59133,58976.61,59008.35,2.08960357
2024-09-17 06:10:00,58996.6,59144,58996.6,59023.7,3.03152738
2024-09-17 06:11:00,59028.13,59158,58997.04,59023.6,3.53821993
2024-09-17 06:12:00,59011.8,59157,58978,58980,2.23839742
2024-09-17 06:13:00,59023.7,59149,58953.42,58958.52,1.71519491
2024-09-17 06:14:00,58958.13,59158,58958.13,59018.98,3.71826861
2024-09-17 06:15:00,59014.68,59199,59009.26,59040.82,2.20000292
2024-09-17 06:16:00,59040.82,59051.92,59019.9,59045.31,4.2943063
2024-09-17 06:17:00,59045.31,59273,59020,59127.32,19.46569324
2024-09-17 06:18:00,59127.31,59284,59085.1,59106.88,12.53906905
2024-09-17 06:19:00,59106.96,59268,59078.42,59099.56,2.07622544
2024-09-17 06:20:00,59099.56,59255,59071,59072.19,1.80980997
2024-09-17 06:21:00,59061.63,59237,59054.06,59067.47,14.41758143
2024-09-17 06:22:00,59066.23,59222,59038.01,59064.42,2.21480469
2024-09-17 06:23:00,59064.43,59214,59052,59214,1.36555234
2024-09-17 06:24:00,59065.5,59223,59040.56,59087.92,3.70740114
2024-09-17 06:25:00,59087.92,59244,59054.7,59094.79,2.3548235
2024-09-17 06:26:00,59098.49,59245,59066.2,59079.79,3.51437257
2024-09-17 06:27:00,59099.8,59245,59066.88,59108.9,3.15911735
2024-09-17 06:28:00,59103,59245,59009.63,59091.15,9.77369413
2024-09-17 06:29:00,59091.14,59236,59054.1,59095.37,1.84068423
2024-09-17 06:30:00,59095.18,59288,59075.6,59132.04,6.52253466
2024-09-17 06:31:00,59132.03,59288,59087.21,59115.7,3.87962089
2024-09-17 06:32:00,59091.22,59262,59053.01,59098.44,8.33683578
2024-09-17 06:33:00,59097.26,59273,59077.49,59138.85,3.44498282
2024-09-17 06:34:00,59139.93,59312,59109.2,59168.54,5.44431184
2024-09-17 06:35:00,59169.49,59311,59151.3,59160.47,2.05696025
2024-09-17 06:36:00,59160.48,59353,59135.16,59165.5,26.15936241
2024-09-17 06:37:00,59211.19,59402,59165.5,59402,36.54585085
2024-09-17 06:38:00,59242.9,59401,59188.2,59199.25,10.25813956
2024-09-17 06:39:00,59199.1,59356,59154.17,59165.11,16.70165293
2024-09-17 06:40:00,59165.1,59326,59121.86,59137.2,5.95317427
2024-09-17 06:41:00,59137.16,59326,59135,59175.16,5.03299392
2024-09-17 06:42:00,59176.5,59327,59160.56,59198.07,7.03309774
2024-09-17 06:43:00,59198.08,59340,59168.4,59182.21,4.10222731
2024-09-17 06:44:00,59175.87,59328,59143.28,59172.68,5.10594732
2024-09-17 06:45:00,59173.65,59361,59171,59237.48,4.62136106
2024-09-17 06:46:00,59215,59385,59200.9,59235.44,2.76143293
2024-09-17 06:47:00,59223.3,59385,59198.31,59212.61,16.08186181
2024-09-17 06:48:00,59212.62,59361,59184.63,59202.68,2.93976528
2024-09-17 06:49:00,59198.14,59353,59181.07,59181.07,2.85534858
2024-09-17 06:50:00,59223.3,59385,59173.67,59239.48,3.53061822
2024-09-17 06:51:00,59239.48,59385,59205.5,59232.97,5.61524267
2024-09-17 06:52:00,59232.97,59386,59224.9,59246.5,4.31452783
2024-09-17 06:53:00,59246.5,59401,59239.9,59259.74,12.90417
2024-09-17 06:54:00,59260.21,59278.86,59239.9,59269.82,5.0161418
2024-09-17 06:55:00,59269.82,59406,59239.9,59248.01,4.08271104
2024-09-17 06:56:00,59248.01,59405,59224.9,59228.52,4.60398038
2024-09-17 06:57:00,59228.51,59389,59211.02,59220,1.04728689
2024-09-17 06:58:00,59224.07,59224.9,59203.37,59207.96,3.49672828
2024-09-17 06:59:00,59206.12,59372,59184.71,59245.79,5.99979439
2024-09-17 07:00:00,59245.78,59417,59221.23,59249.47,17.11714664
2024-09-17 07:01:00,59249.47,59404,59233.1,59252.26,16.21472289
2024-09-17 07:02:00,59252.24,59407,59233.99,59274,9.13881549
2024-09-17 07:03:00,59273.55,59415,59249.42,59267.26,4.68879773
2024-09-17 07:04:00,59267.26,59419,59265,59281.79,6.8791942
2024-09-17 07:05:00,59281.63,59422,59270.91,59283.38,1.92494793
2024-09-17 07:06:00,59283.38,59435,59237.37,59237.37,9.99016156
2024-09-17 07:07:00,59239.98,59386,59165.81,59176.37,26.05148377
2024-09-17 07:08:00,59176.37,59315,59150,59181.46,6.40747536
2024-09-17 07:09:00,59180.83,59188.6,59150,59186.5,3.12324327
2024-09-17 07:10:00,59186.4,59186.5,59154.03,59157.81,2.89361611
2024-09-17 07:11:00,59157.81,59344,59157.81,59180.84,7.04053837
2024-09-17 07:12:00,59185.01,59325,59128.66,59167.08,17.77220488
2024-09-17 07:13:00,59169.9,59304,59136.96,59164.33,15.80301499
2024-09-17 07:14:00,59164.5,59314,59119.21,59119.22,5.71052147
2024-09-17 07:15:00,59119.21,59273,59111.58,59128.62,4.673232
2024-09-17 07:16:00,59125.1,59271,59084.36,59092,7.390548
2024-09-17 07:17:00,59091.99,59246,59053.57,59053.57,13.89407533
2024-09-17 07:18:00,59053.58,59211,59034.8,59068.6,6.63129134
2024-09-17 07:19:00,59064.25,59233,59047.8,59090.71,3.14564753
2024-09-17 07:20:00,59090.7,59232,59067,59086.4,6.03279329
2024-09-17 07:21:00,59077.35,59219,59063.09,59072.56,4.97317974
2024-09-17 07:22:00,59072.2,59216,59064.52,59073.7,10.36116753
2024-09-17 07:23:00,59070,59267,59067.03,59131.95,5.08927345
2024-09-17 07:24:00,59131.93,59286,59086.4,59129,9.0390989
2024-09-17 07:25:00,59129,59290,59121.4,59264,29.4279789
2024-09-17 07:26:00,59264,59293,59145.7,59169.29,23.07682018
2024-09-17 07:27:00,59171.08,59300,59161.9,59169.99,2.07464124
2024-09-17 07:28:00,59169.99,59302,59119.1,59123.89,2.32257127
2024-09-17 07:29:00,59123.89,59275,59123,59142.64,11.67318683
